image_id,x_1,y_1,width,height
002492.jpg,117,66,185,256
002493.jpg,310,146,465,644
002494.jpg,59,80,127,176
002495.jpg,155,29,159,220
002496.jpg,92,60,109,151
002499.jpg,83,108,177,245
002510.jpg,237,80,127,176
002511.jpg,59,52,99,137
002517.jpg,33,39,104,144
002518.jpg,154,97,338,468
002520.jpg,216,60,120,166
002522.jpg,179,187,164,227
002523.jpg,136,83,146,202
002524.jpg,189,93,125,173
002525.jpg,78,132,226,313
002528.jpg,74,59,250,346
002533.jpg,137,68,200,277
002534.jpg,144,1,325,450
002535.jpg,72,58,143,198
002537.jpg,84,70,94,130
002540.jpg,228,71,439,608
002545.jpg,235,304,468,648
002546.jpg,123,71,125,173
002549.jpg,61,53,125,173
002551.jpg,36,107,213,295
002553.jpg,30,37,109,151
002555.jpg,767,154,486,673
002556.jpg,93,54,78,108
002561.jpg,89,89,388,548
002564.jpg,282,20,198,274
002566.jpg,108,62,143,198
002569.jpg,329,228,320,443
002570.jpg,83,63,166,230
002572.jpg,212,344,520,720
002577.jpg,164,86,182,252
002579.jpg,67,60,151,209
002581.jpg,101,52,109,151
002586.jpg,68,92,133,184
002589.jpg,79,67,203,281
002592.jpg,200,5,164,227
002593.jpg,94,31,94,130
002595.jpg,31,26,179,248
002597.jpg,75,107,177,245
002602.jpg,72,53,174,241
002603.jpg,49,88,244,338
002604.jpg,162,104,390,540
002607.jpg,169,74,112,155
002609.jpg,127,34,101,140
002618.jpg,119,55,91,126
002619.jpg,373,47,125,173
002620.jpg,69,118,182,252
002629.jpg,106,50,125,173
002633.jpg,231,99,49,68
002636.jpg,66,105,192,266
002640.jpg,28,86,257,348
002643.jpg,103,76,164,227
002648.jpg,74,19,94,130
002650.jpg,96,80,169,234
002651.jpg,107,67,216,280
002652.jpg,40,55,107,147
002653.jpg,98,198,309,428
002658.jpg,78,68,99,137
002660.jpg,91,109,169,234
002661.jpg,66,110,164,227
002662.jpg,163,103,239,331
002666.jpg,285,310,637,882
002672.jpg,308,221,338,468
002674.jpg,113,79,195,270
002675.jpg,227,190,151,209
002683.jpg,94,53,135,187
002685.jpg,165,168,304,421
002686.jpg,163,20,135,187
002687.jpg,47,53,164,227
002688.jpg,248,36,161,223
002689.jpg,132,24,114,158
002691.jpg,103,85,205,284
002692.jpg,264,100,140,194
002693.jpg,105,55,146,202
002694.jpg,210,74,120,166
002698.jpg,15,53,75,104
002700.jpg,61,100,265,367
002701.jpg,615,122,252,349
002702.jpg,78,61,198,274
002705.jpg,595,303,780,1080
002709.jpg,107,119,161,223
002711.jpg,140,30,94,130
002713.jpg,299,36,164,227
002720.jpg,133,64,122,169
002721.jpg,164,136,413,572
002722.jpg,183,106,242,335
002727.jpg,149,68,86,119
002730.jpg,72,76,229,317
002731.jpg,222,97,198,274
002734.jpg,171,80,86,119
002736.jpg,336,94,541,749
002738.jpg,242,89,187,259
002739.jpg,50,100,229,317
002742.jpg,91,49,112,155
002743.jpg,100,61,125,173
002745.jpg,68,83,138,191
002753.jpg,115,68,151,209
002755.jpg,252,129,151,209
002756.jpg,117,116,211,292
002761.jpg,147,97,187,259
002762.jpg,90,96,190,263
002767.jpg,103,103,182,252
002770.jpg,121,179,231,320
002772.jpg,84,47,182,252
002773.jpg,134,55,172,238
002774.jpg,104,114,172,238
002776.jpg,29,134,291,403
002777.jpg,110,252,195,270
002783.jpg,128,102,177,245
002784.jpg,184,22,91,126
002785.jpg,127,74,135,187
002789.jpg,76,72,179,248
002790.jpg,156,60,88,122
002792.jpg,172,5,268,371
002794.jpg,86,69,168,252
002795.jpg,518,112,239,331
002797.jpg,189,81,156,216
002798.jpg,59,95,208,288
002800.jpg,205,44,107,148
002801.jpg,222,163,520,720
002802.jpg,52,86,192,266
002805.jpg,87,50,252,349
002808.jpg,174,83,68,94
002809.jpg,104,76,205,284
002811.jpg,121,54,135,187
002813.jpg,103,75,172,238
002814.jpg,223,73,133,184
002817.jpg,112,173,166,230
002824.jpg,52,66,146,202
002825.jpg,72,86,172,238
002831.jpg,121,51,99,137
002832.jpg,105,84,174,241
002833.jpg,190,59,101,140
002834.jpg,93,81,218,302
002839.jpg,31,20,78,108
002841.jpg,95,30,146,202
002843.jpg,311,112,494,684
002845.jpg,242,8,166,230
002846.jpg,68,53,99,137
002847.jpg,132,29,107,148
002848.jpg,121,59,146,202
002849.jpg,73,53,216,299
002851.jpg,76,64,156,200
002854.jpg,259,80,218,302
002855.jpg,987,227,478,662
002856.jpg,100,82,273,378
002857.jpg,694,40,151,209
002858.jpg,87,85,208,288
002861.jpg,232,95,229,317
002864.jpg,162,71,96,133
002866.jpg,108,67,78,108
002867.jpg,90,59,156,216
002871.jpg,368,81,83,115
002878.jpg,32,56,68,94
002882.jpg,15,78,242,335
002886.jpg,200,64,70,97
002887.jpg,137,95,166,230
002889.jpg,112,83,187,259
002892.jpg,268,59,140,194
002893.jpg,111,64,174,241
002895.jpg,237,6,140,194
002896.jpg,89,38,99,137
002897.jpg,48,35,112,155
002899.jpg,66,32,94,130
002907.jpg,133,92,218,302
002909.jpg,548,428,780,1080
002911.jpg,70,7,49,68
002912.jpg,442,335,335,464
002913.jpg,140,115,140,194
002914.jpg,153,153,153,212
002916.jpg,232,104,195,270
002917.jpg,87,42,151,209
002919.jpg,348,70,174,241
002921.jpg,33,33,166,230
002922.jpg,238,144,312,432
002923.jpg,113,47,68,94
002926.jpg,76,62,138,191
002927.jpg,133,100,122,169
002928.jpg,697,138,348,482
002929.jpg,113,111,231,320
002931.jpg,48,120,229,317
002936.jpg,695,134,325,450
002937.jpg,98,170,250,310
002938.jpg,232,45,161,223
002939.jpg,27,44,179,248
002941.jpg,247,46,244,338
002942.jpg,74,91,213,295
002943.jpg,55,63,244,338
002947.jpg,20,111,187,259
002948.jpg,201,66,203,281
002950.jpg,222,66,117,162
002952.jpg,144,46,127,176
002953.jpg,106,85,226,313
002954.jpg,41,48,125,173
002955.jpg,50,56,107,148
002956.jpg,115,32,125,173
002957.jpg,85,34,101,140
002964.jpg,100,76,159,220
002966.jpg,672,154,593,821
002967.jpg,88,75,164,227
002980.jpg,126,68,229,317
002982.jpg,115,97,200,277
002984.jpg,25,38,94,130
002986.jpg,347,183,166,230
002991.jpg,259,382,1139,1577
002992.jpg,193,95,120,166
002993.jpg,142,31,211,292
002994.jpg,26,54,147,218
002996.jpg,59,104,187,259
002997.jpg,62,120,177,245
002998.jpg,80,91,179,248
002999.jpg,106,35,73,101
003000.jpg,104,50,153,212
003004.jpg,142,133,304,421
003005.jpg,115,40,104,144
003009.jpg,85,60,112,155
003017.jpg,65,41,242,326
003019.jpg,102,89,367,508
003021.jpg,50,108,148,205
003023.jpg,12,62,86,119
003026.jpg,189,314,385,533
003030.jpg,749,66,148,205
003036.jpg,100,79,156,216
003037.jpg,34,27,78,108
003039.jpg,175,49,130,180
003041.jpg,54,56,91,126
003043.jpg,78,22,88,122
003047.jpg,63,31,109,151
003050.jpg,66,61,120,166
003052.jpg,52,58,117,162
003054.jpg,350,38,161,223
003056.jpg,98,60,99,137
003060.jpg,339,65,445,616
003061.jpg,175,21,122,169
003068.jpg,125,53,125,173
003069.jpg,38,55,75,104
003073.jpg,128,20,62,86
003074.jpg,160,84,260,360
003076.jpg,104,92,226,313
003080.jpg,551,152,372,515
003081.jpg,39,82,86,119
003082.jpg,115,107,156,216
003083.jpg,106,89,94,130
003084.jpg,112,80,138,191
003092.jpg,206,59,153,212
003095.jpg,152,50,101,140
003097.jpg,359,191,325,450
003100.jpg,101,56,135,187
003102.jpg,101,24,65,90
003105.jpg,610,333,923,1278
003106.jpg,557,253,1024,1418
003112.jpg,92,92,182,252
003114.jpg,99,99,208,288
003117.jpg,316,149,380,526
003118.jpg,39,49,159,220
003119.jpg,62,92,151,209
003121.jpg,57,44,161,223
003122.jpg,62,59,200,277
003123.jpg,786,359,502,695
003124.jpg,69,101,237,328
003126.jpg,90,85,161,223
003127.jpg,151,110,143,198
003129.jpg,152,49,156,216
003130.jpg,127,90,122,169
003132.jpg,520,159,369,511
003134.jpg,504,142,385,533
003139.jpg,93,78,140,194
003140.jpg,121,46,60,83
003142.jpg,329,88,218,302
003143.jpg,218,51,317,439
003145.jpg,377,38,122,169
003149.jpg,18,47,156,216
003151.jpg,143,67,81,112
003156.jpg,206,29,148,205
003158.jpg,47,51,47,65
003160.jpg,73,65,161,223
003161.jpg,84,113,250,346
003162.jpg,232,47,211,292
003163.jpg,92,65,161,223
003164.jpg,672,24,159,220
003165.jpg,137,62,159,220
003170.jpg,21,68,114,158
003171.jpg,111,81,198,274
003173.jpg,73,74,187,259
003175.jpg,88,22,260,360
003180.jpg,308,1,200,277
003181.jpg,238,42,221,306
003182.jpg,56,54,221,306
003184.jpg,204,176,205,284
003185.jpg,133,107,187,259
003186.jpg,101,65,125,173
003188.jpg,94,34,112,155
003189.jpg,120,28,148,205
003196.jpg,82,81,133,184
003201.jpg,66,138,179,248
003203.jpg,72,172,177,245
003208.jpg,119,48,88,122
003215.jpg,76,71,187,259
003217.jpg,86,79,117,162
003218.jpg,262,53,120,166
003222.jpg,572,126,372,515
003223.jpg,92,125,153,212
003224.jpg,720,288,702,972
003225.jpg,139,116,177,245
003228.jpg,116,119,172,238
003229.jpg,6,77,325,421
003230.jpg,59,35,146,202
003233.jpg,119,81,159,220
003235.jpg,63,52,252,349
003237.jpg,117,52,133,184
003238.jpg,173,124,237,328
003240.jpg,347,36,348,482
003241.jpg,144,71,125,173
003242.jpg,171,21,148,205
003244.jpg,459,70,190,263
003245.jpg,110,50,107,148
003247.jpg,495,315,426,590
003250.jpg,93,37,257,356
003251.jpg,335,133,437,605
003255.jpg,45,39,302,418
003256.jpg,123,67,224,310
003257.jpg,127,52,156,216
003263.jpg,152,86,159,220
003267.jpg,119,100,247,318
003268.jpg,584,426,861,1192
003269.jpg,79,60,169,234
003270.jpg,30,34,86,119
003273.jpg,465,352,411,569
003275.jpg,240,50,94,130
003277.jpg,118,130,263,364
003280.jpg,115,134,159,220
003281.jpg,78,83,153,212
003283.jpg,186,43,148,205
003287.jpg,263,136,234,324
003288.jpg,167,126,172,238
003289.jpg,45,36,140,194
003292.jpg,80,24,161,196
003293.jpg,171,33,104,144
003294.jpg,92,80,198,274
003295.jpg,150,78,208,288
003297.jpg,132,79,166,230
003298.jpg,46,26,112,155
003299.jpg,82,91,190,263
003301.jpg,111,171,291,403
003303.jpg,232,46,114,158
003305.jpg,78,82,200,277
003308.jpg,89,88,208,288
003316.jpg,133,44,153,212
003319.jpg,181,124,205,284
003322.jpg,318,209,536,742
003325.jpg,170,11,205,284
003327.jpg,16,53,200,277
003329.jpg,81,88,146,202
003336.jpg,121,85,169,234
003337.jpg,139,79,166,230
003340.jpg,83,75,218,302
003343.jpg,138,44,104,144
003344.jpg,91,57,140,194
003347.jpg,255,51,120,166
003348.jpg,78,65,182,252
003354.jpg,379,323,770,1066
003355.jpg,80,47,135,187
003359.jpg,81,77,190,263
003362.jpg,142,62,78,108
003364.jpg,63,14,153,212
003365.jpg,177,229,161,223
003369.jpg,22,79,172,238
003370.jpg,41,28,114,158
003376.jpg,187,147,161,223
003378.jpg,108,154,257,356
003381.jpg,95,71,83,115
003385.jpg,175,15,78,108
003388.jpg,213,68,161,223
003395.jpg,102,28,86,119
003397.jpg,55,67,229,317
003398.jpg,340,29,83,115
003399.jpg,62,41,169,234
003403.jpg,172,120,91,126
003404.jpg,105,118,151,209
003405.jpg,89,105,203,281
003406.jpg,82,72,174,241
003409.jpg,194,74,101,140
003412.jpg,108,85,187,259
003413.jpg,327,36,133,184
003414.jpg,90,71,224,310
003415.jpg,83,64,112,155
003416.jpg,421,182,255,353
003420.jpg,96,89,224,310
003421.jpg,191,22,94,130
003424.jpg,148,50,73,101
003427.jpg,166,78,143,198
003435.jpg,118,119,177,245
003438.jpg,121,86,130,180
003440.jpg,175,105,138,191
003443.jpg,275,33,125,173
003444.jpg,116,32,94,130
003445.jpg,29,87,161,223
003446.jpg,51,68,283,392
003447.jpg,170,56,169,234
003452.jpg,36,112,185,256
003453.jpg,96,83,164,227
003458.jpg,658,155,361,500
003459.jpg,91,64,213,295
003460.jpg,66,52,109,151
003462.jpg,339,224,369,511
003468.jpg,31,39,83,115
003469.jpg,334,58,125,173
003473.jpg,67,48,81,112
003479.jpg,129,64,135,187
003482.jpg,113,74,117,162
003486.jpg,79,222,213,295
003489.jpg,196,153,270,374
003496.jpg,52,90,270,374
003498.jpg,223,31,62,86
003500.jpg,106,69,208,288
003501.jpg,127,177,91,126
003509.jpg,104,92,120,166
003517.jpg,207,71,153,212
003518.jpg,40,51,94,130
003521.jpg,114,66,117,162
003530.jpg,92,55,146,202
003532.jpg,47,50,127,176
003533.jpg,263,219,312,432
003534.jpg,260,43,133,184
003536.jpg,82,108,239,331
003537.jpg,73,29,125,173
003539.jpg,89,63,101,140
003540.jpg,35,54,49,68
003542.jpg,112,99,195,270
003543.jpg,280,55,172,238
003544.jpg,28,40,159,220
003545.jpg,735,252,546,756
003546.jpg,265,181,322,446
003547.jpg,49,87,234,324
003553.jpg,157,45,143,198
003555.jpg,87,62,107,148
003557.jpg,61,85,174,241
003558.jpg,161,48,229,317
003561.jpg,463,49,434,601
003563.jpg,63,29,86,119
003564.jpg,519,31,234,324
003578.jpg,304,31,151,209
003588.jpg,107,92,205,284
003590.jpg,69,59,135,187
003591.jpg,116,171,205,284
003592.jpg,41,23,104,141
003593.jpg,188,42,130,180
003596.jpg,87,69,200,277
003601.jpg,54,38,57,79
003603.jpg,148,107,226,313
003605.jpg,141,94,151,209
003613.jpg,541,123,491,680
003615.jpg,102,132,200,277
003620.jpg,74,87,190,263
003621.jpg,72,73,231,320
003628.jpg,56,115,309,382
003631.jpg,54,130,156,216
003633.jpg,133,67,140,194
003635.jpg,135,71,185,256
003636.jpg,1,9,159,220
003637.jpg,104,74,114,158
003641.jpg,198,61,117,162
003642.jpg,138,85,208,288
003648.jpg,46,61,161,217
003649.jpg,313,181,364,504
003652.jpg,189,239,692,958
003653.jpg,256,151,148,205
003661.jpg,162,55,140,194
003666.jpg,184,66,159,220
003668.jpg,149,180,458,634
003671.jpg,246,256,676,936
003672.jpg,122,54,130,180
003673.jpg,471,49,127,176
003674.jpg,159,86,190,263
003681.jpg,76,65,156,216
003685.jpg,146,57,205,284
003690.jpg,135,91,179,248
003696.jpg,88,103,359,497
003697.jpg,154,101,208,288
003698.jpg,217,211,359,497
003701.jpg,84,46,99,137
003706.jpg,44,91,140,194
003712.jpg,130,54,156,216
003719.jpg,110,132,325,450
003720.jpg,44,39,78,108
003722.jpg,119,98,101,140
003724.jpg,79,84,166,230
003725.jpg,38,71,143,172
003727.jpg,195,114,153,212
003729.jpg,179,44,117,162
003737.jpg,32,29,91,126
003739.jpg,371,70,187,259
003742.jpg,98,82,348,482
003750.jpg,46,60,133,184
003753.jpg,136,108,166,230
003754.jpg,308,64,104,144
003759.jpg,69,61,195,270
003765.jpg,75,44,143,198
003767.jpg,498,187,1061,1469
003768.jpg,304,135,367,508
003770.jpg,18,50,112,155
003771.jpg,873,134,543,752
003777.jpg,46,62,117,162
003779.jpg,102,65,153,212
003781.jpg,74,111,200,277
003787.jpg,79,76,112,155
003788.jpg,208,36,138,191
003790.jpg,60,155,203,281
003793.jpg,192,140,395,547
003794.jpg,66,31,208,281
003801.jpg,107,84,203,281
003811.jpg,213,124,224,310
003812.jpg,100,93,281,389
003813.jpg,20,102,263,364
003815.jpg,1,70,211,265
003821.jpg,432,436,741,1026
003822.jpg,53,34,195,270
003827.jpg,118,46,127,176
003828.jpg,266,108,174,241
003830.jpg,112,168,179,248
003832.jpg,236,88,192,266
003833.jpg,189,41,86,119
003835.jpg,110,85,107,148
003838.jpg,128,85,187,259
003839.jpg,75,42,122,169
003847.jpg,85,26,161,223
003848.jpg,184,104,130,180
003852.jpg,211,34,47,65
003855.jpg,129,46,179,248
003856.jpg,66,45,81,112
003857.jpg,171,44,174,241
003860.jpg,49,57,140,194
003861.jpg,381,208,208,288
003862.jpg,58,96,205,284
003863.jpg,92,37,177,245
003865.jpg,20,59,211,262
003870.jpg,90,70,122,169
003873.jpg,91,53,135,187
003874.jpg,120,64,138,191
003877.jpg,63,68,169,234
003882.jpg,104,96,156,216
003884.jpg,67,52,242,335
003886.jpg,111,57,179,248
003888.jpg,54,42,109,151
003891.jpg,65,45,133,184
003894.jpg,94,19,65,90
003898.jpg,42,153,257,344
003900.jpg,207,61,185,256
003901.jpg,146,85,247,342
003903.jpg,169,102,112,155
003906.jpg,46,37,112,155
003907.jpg,260,144,169,234
003910.jpg,182,78,146,202
003911.jpg,110,181,244,338
003913.jpg,52,33,65,90
003918.jpg,216,94,164,227
003919.jpg,181,108,99,137
003920.jpg,69,117,78,108
003923.jpg,141,39,127,176
003924.jpg,211,112,198,274
003925.jpg,111,86,148,205
003930.jpg,46,36,114,158
003933.jpg,301,236,575,796
003936.jpg,98,117,190,263
003937.jpg,403,75,252,349
003948.jpg,92,64,133,184
003954.jpg,185,113,169,234
003958.jpg,45,50,70,97
003960.jpg,261,245,481,666
003961.jpg,63,31,143,198
003962.jpg,71,85,161,223
003963.jpg,90,49,140,194
003964.jpg,177,89,94,130
003965.jpg,128,70,205,284
003969.jpg,150,49,169,234
003971.jpg,359,100,203,281
003972.jpg,61,36,107,148
003973.jpg,6,66,161,201
003975.jpg,49,79,255,353
003983.jpg,258,172,697,965
003984.jpg,70,94,200,277
003985.jpg,118,165,273,378
003986.jpg,49,65,190,263
003988.jpg,56,77,133,183
003989.jpg,115,70,120,166
003990.jpg,88,30,187,259
003997.jpg,105,55,169,234
004011.jpg,33,23,73,101
004012.jpg,182,31,143,198
004013.jpg,295,63,86,119
004016.jpg,187,64,216,299
004017.jpg,326,182,117,162
004019.jpg,159,34,99,137
004020.jpg,38,73,221,306
004024.jpg,139,210,309,428
004025.jpg,65,75,109,151
004026.jpg,222,44,83,115
004030.jpg,62,63,213,295
004031.jpg,46,89,237,328
004034.jpg,257,191,338,468
004037.jpg,7,29,169,234
004038.jpg,57,79,151,209
004039.jpg,91,67,140,194
004041.jpg,175,45,44,61
004043.jpg,113,53,187,259
004047.jpg,50,30,94,130
004049.jpg,176,76,96,133
004050.jpg,88,77,229,317
004051.jpg,583,78,346,479
004053.jpg,113,136,179,248
004054.jpg,97,64,112,155
004055.jpg,193,57,135,187
004057.jpg,66,50,200,277
004065.jpg,163,128,299,414
004070.jpg,78,79,455,630
004072.jpg,113,54,172,238
004074.jpg,104,135,198,274
004075.jpg,226,198,265,367
004076.jpg,712,170,281,389
004079.jpg,41,150,242,335
004083.jpg,61,39,117,162
004091.jpg,300,17,68,94
004094.jpg,85,79,177,245
004097.jpg,72,78,205,284
004107.jpg,172,119,200,277
004108.jpg,122,68,127,176
004109.jpg,206,54,179,248
004110.jpg,162,72,86,119
004117.jpg,106,36,133,184
004119.jpg,88,71,140,194
004120.jpg,101,78,159,220
004125.jpg,85,106,143,198
004126.jpg,188,93,286,396
004129.jpg,94,80,146,202
004130.jpg,118,51,57,79
004131.jpg,110,78,216,299
004136.jpg,617,579,933,1292
004137.jpg,161,60,88,122
004138.jpg,120,89,187,259
004141.jpg,212,112,122,169
004149.jpg,206,88,218,302
004156.jpg,103,79,143,198
004160.jpg,91,49,135,187
004161.jpg,386,78,268,371
004164.jpg,266,49,88,122
004167.jpg,46,59,81,112
004169.jpg,121,55,151,209
004170.jpg,87,63,112,155
004174.jpg,56,41,104,144
004176.jpg,199,63,192,266
004177.jpg,104,61,224,310
004180.jpg,84,93,182,252
004181.jpg,26,85,242,335
004182.jpg,160,48,130,180
004185.jpg,127,41,117,162
004195.jpg,179,80,166,230
004202.jpg,148,51,122,169
004204.jpg,151,58,104,144
004205.jpg,82,73,140,194
004207.jpg,117,24,47,65
004208.jpg,147,37,65,90
004210.jpg,128,57,224,310
004215.jpg,89,122,198,274
004216.jpg,89,109,229,317
004217.jpg,136,101,146,202
004219.jpg,80,39,146,202
004220.jpg,116,84,127,176
004222.jpg,242,79,140,194
004225.jpg,98,89,148,205
004228.jpg,15,73,185,256
004234.jpg,156,102,99,137
004239.jpg,94,66,107,148
004241.jpg,30,90,138,191
004243.jpg,75,68,185,256
004245.jpg,65,36,57,79
004251.jpg,41,52,91,126
004253.jpg,430,4,551,763
004254.jpg,145,115,148,205
004255.jpg,93,68,135,187
004256.jpg,138,71,99,137
004261.jpg,121,31,104,144
004267.jpg,114,127,185,256
004268.jpg,179,103,190,263
004272.jpg,230,40,166,230
004275.jpg,119,87,218,302
004277.jpg,282,79,268,371
004280.jpg,92,49,99,137
004282.jpg,1938,231,278,385
004284.jpg,175,31,122,169
004285.jpg,60,63,221,306
004287.jpg,59,56,138,191
004288.jpg,210,117,382,529
004289.jpg,121,32,57,79
004298.jpg,109,58,161,223
004302.jpg,182,83,166,230
004303.jpg,359,297,364,504
004304.jpg,93,18,192,239
004309.jpg,101,71,133,184
004320.jpg,135,91,153,212
004322.jpg,1296,497,525,727
004323.jpg,22,61,104,144
004330.jpg,144,47,166,230
004333.jpg,502,388,1030,1426
004337.jpg,155,34,83,115
004339.jpg,102,75,143,198
004340.jpg,540,100,250,346
004344.jpg,146,59,153,212
004346.jpg,83,105,146,202
004349.jpg,204,233,455,630
004350.jpg,36,24,164,227
004352.jpg,41,32,78,108
004354.jpg,85,134,268,363
004356.jpg,87,45,133,184
004357.jpg,79,58,99,137
004359.jpg,121,88,172,238
004360.jpg,199,70,159,220
004363.jpg,82,58,195,270
004364.jpg,74,30,52,72
004373.jpg,116,66,135,187
004379.jpg,88,18,159,220
004380.jpg,56,36,78,102
004382.jpg,96,50,198,274
004384.jpg,59,81,185,256
004386.jpg,321,413,1027,1422
004392.jpg,808,574,725,1004
004393.jpg,97,67,166,230
004394.jpg,130,46,138,191
004395.jpg,135,104,179,248
004396.jpg,155,96,179,248
004398.jpg,132,26,70,97
004400.jpg,103,132,195,270
004404.jpg,123,124,195,270
004405.jpg,410,298,497,688
004407.jpg,98,83,120,166
004408.jpg,116,53,211,292
004409.jpg,52,12,44,61
004410.jpg,11,167,174,241
004413.jpg,63,47,146,202
004415.jpg,48,45,91,126
004418.jpg,324,257,224,310
004423.jpg,96,63,177,245
004424.jpg,483,93,252,349
004427.jpg,76,92,153,212
004428.jpg,19,25,44,61
004435.jpg,200,49,88,122
004437.jpg,740,410,686,950
004445.jpg,106,108,133,184
004447.jpg,47,35,99,137
004448.jpg,184,54,260,360
004455.jpg,75,36,226,313
004456.jpg,97,35,127,176
004458.jpg,215,34,83,115
004461.jpg,57,71,153,212
004462.jpg,101,47,75,104
004464.jpg,40,40,83,115
004468.jpg,178,57,361,500
004472.jpg,96,50,198,274
004475.jpg,924,233,520,720
004478.jpg,43,46,151,209
004480.jpg,295,348,666,922
004484.jpg,128,57,153,212
004486.jpg,418,53,203,281
004487.jpg,249,246,450,623
004491.jpg,11,50,146,202
004497.jpg,384,225,666,922
004501.jpg,150,20,73,101
004502.jpg,130,80,226,313
004504.jpg,233,85,213,295
004505.jpg,283,45,182,252
004511.jpg,150,106,195,270
004512.jpg,82,57,172,238
004515.jpg,82,83,169,234
004517.jpg,87,98,179,248
004520.jpg,1029,399,876,1213
004524.jpg,153,47,109,151
004526.jpg,102,135,213,295
004529.jpg,90,67,205,284
004533.jpg,788,153,489,677
004534.jpg,55,72,325,450
004535.jpg,111,82,94,130
004536.jpg,168,70,112,155
004537.jpg,91,53,135,187
004540.jpg,322,65,179,248
004543.jpg,76,41,104,144
004548.jpg,144,227,421,583
004549.jpg,1589,494,367,508
004550.jpg,90,60,263,364
004557.jpg,78,83,164,227
004561.jpg,37,47,104,144
004563.jpg,966,665,1180,1634
004565.jpg,117,29,81,112
004570.jpg,95,70,179,248
004577.jpg,81,51,117,162
004584.jpg,1732,808,551,763
004586.jpg,37,42,385,455
004587.jpg,162,64,112,155
004590.jpg,68,44,101,140
004591.jpg,221,79,151,209
004592.jpg,110,59,133,184
004594.jpg,47,31,109,151
004600.jpg,115,89,166,230
004601.jpg,110,56,177,245
004609.jpg,217,122,190,263
004612.jpg,26,97,270,340
004616.jpg,249,32,164,227
004620.jpg,104,134,114,158
004621.jpg,74,85,156,216
004631.jpg,127,86,153,212
004633.jpg,185,310,679,940
004638.jpg,130,137,216,299
004640.jpg,93,71,143,198
004641.jpg,357,154,107,148
004643.jpg,115,84,130,180
004644.jpg,34,33,99,137
004645.jpg,332,295,715,990
