image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
001454.jpg,69,111,108,111,88,136,74,152,103,152
001455.jpg,68,112,109,112,84,137,67,150,110,151
001460.jpg,70,113,108,109,96,139,69,154,105,150
001465.jpg,67,111,109,113,79,136,69,150,109,152
001472.jpg,67,112,110,112,93,133,73,151,104,150
001473.jpg,70,110,107,112,90,131,76,152,102,153
001475.jpg,67,112,110,113,91,137,68,151,110,149
001478.jpg,70,111,107,111,97,135,74,152,103,153
001481.jpg,69,111,108,112,81,141,70,152,107,151
001486.jpg,69,112,108,111,86,130,73,151,103,153
001487.jpg,68,111,109,112,91,130,72,152,106,151
001488.jpg,68,112,109,112,89,138,69,150,108,152
001489.jpg,70,111,107,111,92,135,73,151,104,154
001492.jpg,68,111,108,113,83,137,68,151,111,152
001493.jpg,68,112,109,112,92,136,70,151,107,150
001494.jpg,71,112,107,110,77,135,72,152,104,154
001495.jpg,69,112,108,111,80,130,70,152,106,151
001496.jpg,68,111,108,112,85,135,72,152,105,151
001497.jpg,68,113,110,111,82,132,66,151,109,150
001498.jpg,67,112,109,112,82,138,64,149,113,152
001499.jpg,68,112,109,112,87,136,73,151,104,151
001502.jpg,69,111,108,111,89,136,71,152,106,152
001503.jpg,68,112,109,112,93,138,68,152,108,150
001504.jpg,69,112,109,111,79,136,66,151,109,152
001508.jpg,71,110,106,111,81,132,74,154,104,154
001509.jpg,67,112,109,112,85,140,66,150,112,151
001510.jpg,67,112,110,112,91,132,71,151,105,150
001512.jpg,69,111,108,111,85,130,74,152,103,152
001513.jpg,70,111,108,111,93,135,74,153,103,152
001518.jpg,69,112,108,111,79,137,72,150,104,153
001520.jpg,70,111,108,111,88,138,73,152,103,153
001521.jpg,66,113,111,112,89,137,65,150,111,149
001535.jpg,67,112,110,112,89,142,64,149,113,151
001542.jpg,71,110,105,111,80,141,75,152,103,155
001544.jpg,67,113,110,112,88,137,68,151,108,150
001546.jpg,69,111,108,111,88,136,74,152,103,152
001549.jpg,69,111,108,111,93,128,69,152,108,152
001551.jpg,69,112,108,111,93,139,72,151,105,153
001552.jpg,67,113,111,112,94,140,62,150,114,148
001553.jpg,68,111,109,112,90,130,75,150,103,151
001562.jpg,68,112,109,112,89,138,70,151,108,151
001564.jpg,70,112,108,110,101,135,70,153,104,152
001566.jpg,67,113,110,112,85,129,67,149,109,151
001567.jpg,69,111,108,111,88,133,70,152,106,152
001568.jpg,68,112,109,112,88,134,70,151,107,151
001569.jpg,70,110,106,111,79,134,72,151,106,155
001572.jpg,69,111,108,112,87,131,72,151,105,152
001574.jpg,68,112,109,112,94,134,74,151,103,150
001575.jpg,68,112,109,112,91,134,68,150,109,151
001576.jpg,69,111,108,112,87,138,69,152,108,151
001585.jpg,69,111,108,112,89,131,76,152,102,152
001587.jpg,69,111,108,112,89,136,71,151,107,152
001591.jpg,70,112,108,111,82,133,73,153,103,152
001592.jpg,68,111,109,112,89,131,72,151,105,152
001593.jpg,68,112,109,112,94,135,67,151,110,150
001595.jpg,67,112,110,113,85,141,66,149,111,151
001597.jpg,69,111,108,111,85,134,71,152,106,152
001604.jpg,70,112,107,110,89,136,72,154,104,152
001607.jpg,67,112,110,112,89,136,68,149,109,152
001614.jpg,68,111,108,112,86,133,70,150,108,153
001619.jpg,69,112,108,110,93,134,72,152,103,152
001621.jpg,68,111,109,112,82,140,65,150,113,152
001624.jpg,67,112,110,113,87,144,68,150,109,150
001631.jpg,68,112,109,112,88,137,73,151,104,151
001637.jpg,68,112,109,112,92,138,69,151,107,151
001643.jpg,68,113,110,111,89,137,70,149,104,151
001644.jpg,67,111,109,112,82,139,69,151,109,151
001645.jpg,70,110,106,112,81,135,75,153,104,154
001647.jpg,69,111,108,112,91,135,75,152,103,152
001648.jpg,70,111,107,111,86,134,75,153,102,152
001649.jpg,69,112,108,111,91,131,67,151,110,152
001650.jpg,67,112,110,113,88,133,77,150,100,151
001651.jpg,70,112,107,110,96,139,74,153,102,152
001653.jpg,69,112,108,111,86,131,74,153,102,151
001660.jpg,69,111,108,112,86,144,69,151,109,153
001662.jpg,69,112,108,111,88,132,72,152,104,151
001663.jpg,67,112,110,113,85,137,69,150,109,150
001664.jpg,70,111,107,111,90,137,74,152,104,153
001665.jpg,67,112,110,112,91,143,66,150,111,151
001668.jpg,67,112,110,112,90,139,66,150,111,150
001671.jpg,69,111,108,111,91,136,68,152,108,152
001673.jpg,68,112,109,111,85,135,70,151,107,152
001682.jpg,68,112,109,112,84,136,65,152,112,150
001683.jpg,69,112,109,111,88,133,70,151,106,152
001685.jpg,68,113,109,111,84,127,71,152,105,150
001686.jpg,70,112,108,111,90,137,73,152,103,152
001687.jpg,68,112,109,112,85,136,72,150,105,151
001688.jpg,68,111,108,112,95,132,75,151,104,152
001690.jpg,70,110,106,112,77,137,70,152,108,153
001694.jpg,69,112,108,111,92,138,70,153,106,151
001695.jpg,70,111,107,111,91,132,72,153,104,153
001696.jpg,69,111,107,111,86,137,68,153,109,152
001697.jpg,69,111,108,112,88,138,70,152,107,151
001698.jpg,69,112,108,111,83,132,70,151,106,152
001700.jpg,68,112,109,112,86,134,72,150,105,151
001702.jpg,69,111,108,111,86,135,73,152,104,152
001705.jpg,69,112,108,111,86,135,74,152,102,152
001707.jpg,69,112,108,110,90,135,70,152,105,152
001708.jpg,67,112,110,112,90,141,69,149,108,152
001709.jpg,68,113,110,111,91,139,66,152,110,150
001710.jpg,68,111,108,112,88,139,71,151,106,152
001714.jpg,68,112,109,112,89,141,67,150,110,151
001719.jpg,68,113,110,112,94,140,68,150,108,150
001724.jpg,68,112,109,112,85,139,70,151,108,151
001727.jpg,67,113,110,112,94,133,66,151,110,150
001731.jpg,70,110,106,112,97,131,76,153,102,153
001732.jpg,70,112,108,110,84,133,71,153,104,152
001733.jpg,69,111,107,111,94,138,70,152,107,153
001743.jpg,68,111,109,112,86,139,71,151,107,152
001745.jpg,69,112,109,111,88,135,75,151,101,152
001747.jpg,68,111,109,112,96,132,67,152,110,151
001748.jpg,67,112,110,113,89,138,65,150,112,151
001751.jpg,71,112,107,110,100,145,68,154,107,151
001753.jpg,69,111,108,112,92,134,71,152,107,151
001758.jpg,69,111,108,112,90,141,70,153,108,151
001760.jpg,69,111,108,112,80,140,69,150,108,153
001764.jpg,68,112,109,112,85,137,66,151,111,151
001768.jpg,69,111,108,111,87,133,72,152,105,152
001770.jpg,69,111,108,111,77,135,71,152,105,152
001771.jpg,68,112,109,112,87,129,72,151,105,151
001772.jpg,68,113,110,111,90,135,68,151,108,150
001776.jpg,67,112,110,112,90,139,68,149,109,151
001778.jpg,69,111,108,111,85,133,72,152,105,152
001781.jpg,68,112,109,112,91,135,65,151,111,152
001787.jpg,68,112,109,112,90,135,70,150,107,152
001789.jpg,68,112,109,111,84,133,70,151,106,151
001793.jpg,67,112,110,113,87,133,68,150,110,150
001795.jpg,70,111,107,111,93,137,69,153,107,152
001797.jpg,70,111,107,111,87,137,72,153,106,153
001798.jpg,69,111,107,111,90,137,72,151,105,153
001801.jpg,69,111,108,111,86,132,70,151,107,153
001802.jpg,69,111,108,112,77,137,73,149,104,154
001807.jpg,67,112,110,113,88,138,69,150,109,150
001810.jpg,68,111,108,112,82,137,71,151,107,152
001811.jpg,68,112,109,112,82,136,68,150,109,151
001813.jpg,69,111,107,111,90,130,72,152,105,152
001817.jpg,68,112,109,111,91,127,69,151,107,151
001820.jpg,68,112,109,111,90,138,71,152,106,151
001824.jpg,68,112,109,111,86,142,66,150,110,152
001825.jpg,68,111,108,112,80,135,70,151,108,152
001826.jpg,69,111,108,111,88,132,72,152,105,152
001828.jpg,69,111,108,112,87,139,68,151,110,153
001829.jpg,68,112,109,112,91,134,69,151,107,150
001833.jpg,70,111,107,111,89,135,77,153,100,153
001834.jpg,69,112,109,111,85,143,68,151,109,152
001836.jpg,68,111,108,113,85,142,71,151,108,151
001838.jpg,69,112,108,111,88,134,70,152,107,151
001840.jpg,67,111,109,113,86,142,69,150,110,152
001847.jpg,67,112,110,112,89,136,67,150,110,151
001851.jpg,68,112,109,112,80,132,69,150,108,151
001854.jpg,71,111,106,111,81,133,72,153,105,153
001856.jpg,67,111,109,113,83,136,68,150,110,152
001858.jpg,70,111,108,111,88,137,73,152,104,152
001860.jpg,68,113,109,111,91,138,68,152,107,150
001861.jpg,69,111,108,112,90,135,73,151,105,153
001862.jpg,70,111,107,111,86,129,72,152,104,153
001863.jpg,68,111,108,112,86,139,70,151,108,153
001864.jpg,67,112,109,112,87,134,70,152,107,149
001865.jpg,70,111,107,111,80,132,73,151,103,154
001871.jpg,70,111,107,111,88,137,73,153,104,153
001872.jpg,67,112,110,112,89,136,65,149,112,151
001874.jpg,69,112,108,111,96,137,71,153,105,151
001877.jpg,70,111,107,111,91,136,75,153,102,152
001881.jpg,68,112,109,112,89,139,69,151,108,151
001883.jpg,70,111,107,111,84,136,71,152,106,153
001884.jpg,69,110,107,112,90,130,74,152,105,153
001886.jpg,68,112,109,112,87,137,65,151,111,151
001887.jpg,70,111,107,111,88,137,72,153,104,152
001892.jpg,69,111,107,112,91,134,73,152,104,152
001894.jpg,71,111,106,110,86,137,74,152,103,154
001897.jpg,69,111,108,112,84,131,71,151,106,152
001898.jpg,68,112,109,112,88,140,67,151,110,151
001899.jpg,68,112,109,111,90,137,70,151,106,151
001902.jpg,69,111,108,112,92,135,73,152,105,151
001912.jpg,67,112,109,113,82,138,69,149,109,151
001913.jpg,70,111,107,110,100,136,74,152,102,153
001915.jpg,67,112,109,112,89,139,69,150,108,151
001920.jpg,68,111,108,112,92,140,69,151,108,152
001923.jpg,70,111,107,110,87,137,77,153,99,153
001925.jpg,69,111,108,112,88,133,72,151,105,152
001929.jpg,68,111,108,112,92,132,70,151,107,152
001931.jpg,68,111,109,112,84,137,68,150,109,152
001933.jpg,68,111,109,112,87,137,65,150,113,152
001937.jpg,69,112,109,111,90,133,73,152,103,152
001941.jpg,67,112,110,113,88,139,67,150,110,150
001942.jpg,69,111,108,112,85,138,72,152,105,151
001945.jpg,68,112,110,112,90,140,67,151,109,150
001947.jpg,68,113,110,111,87,132,70,152,106,150
001950.jpg,69,112,109,111,92,133,66,151,110,151
001951.jpg,68,112,109,111,87,133,69,150,108,152
001952.jpg,68,112,109,111,91,138,71,152,106,150
001953.jpg,67,112,110,112,88,144,66,150,111,150
001954.jpg,69,111,108,111,97,137,67,152,110,152
001958.jpg,70,111,107,110,98,137,71,154,105,151
001960.jpg,67,113,111,112,93,134,63,149,113,150
001964.jpg,68,112,109,112,89,136,67,151,110,150
001966.jpg,70,111,108,111,91,135,71,153,105,152
001969.jpg,71,111,107,110,89,139,74,154,102,153
001970.jpg,68,112,110,111,90,139,68,151,108,150
001972.jpg,68,111,108,112,85,136,68,150,110,152
001979.jpg,69,112,108,111,86,135,72,152,105,151
001983.jpg,69,111,108,111,92,140,72,154,106,150
001987.jpg,70,111,107,111,83,138,72,153,104,152
001989.jpg,69,111,108,112,85,134,72,152,105,151
001990.jpg,69,111,108,111,91,129,73,152,105,152
001991.jpg,72,113,107,108,76,131,73,154,100,153
001992.jpg,72,109,105,111,101,131,79,156,99,153
001993.jpg,70,112,108,111,93,136,73,154,103,151
001997.jpg,68,112,110,112,86,136,68,150,109,151
002001.jpg,71,112,107,110,88,133,74,152,101,154
002005.jpg,68,114,111,110,99,142,64,153,109,147
002008.jpg,69,112,108,111,89,135,73,152,103,151
002019.jpg,69,111,108,112,81,136,70,152,108,152
002020.jpg,71,111,106,110,88,131,76,153,101,154
002021.jpg,67,112,110,113,87,141,67,149,110,151
002022.jpg,69,112,108,111,89,136,70,152,107,152
002023.jpg,70,111,107,110,84,129,72,154,105,152
002024.jpg,70,112,108,110,83,131,74,153,101,150
002025.jpg,69,111,108,111,88,129,75,153,102,152
002026.jpg,68,112,109,112,84,131,69,152,108,151
002027.jpg,67,113,111,112,89,143,64,150,112,149
002028.jpg,68,111,108,112,93,135,72,151,105,151
002029.jpg,68,112,109,111,89,139,67,151,109,151
002035.jpg,69,111,108,112,88,136,73,152,105,152
002038.jpg,68,112,109,112,85,138,68,149,109,153
002042.jpg,68,112,109,112,86,136,65,151,112,151
002043.jpg,69,111,108,111,86,135,73,152,104,152
002044.jpg,71,111,107,110,85,133,73,153,102,154
002047.jpg,70,112,108,111,95,137,71,153,104,151
002048.jpg,69,111,108,112,88,137,74,151,103,152
002051.jpg,69,111,108,111,84,136,73,152,103,152
002052.jpg,68,111,109,112,89,135,71,150,107,152
002064.jpg,68,111,109,112,88,135,68,151,109,151
002066.jpg,69,111,108,111,93,136,71,152,106,152
002073.jpg,68,111,108,112,86,139,66,150,113,152
002074.jpg,69,111,108,111,85,135,75,152,102,151
002077.jpg,67,112,110,113,84,143,68,150,110,150
002079.jpg,68,110,108,113,82,139,70,151,110,152
002080.jpg,69,111,108,111,93,139,72,153,104,150
002084.jpg,69,111,108,111,83,141,72,152,105,152
002085.jpg,68,111,109,112,88,139,68,150,110,152
002086.jpg,68,112,109,111,86,137,67,149,109,152
002090.jpg,69,111,108,111,85,135,72,152,105,152
002092.jpg,67,112,110,112,84,141,67,150,110,150
002093.jpg,68,112,110,112,90,137,66,151,110,150
002094.jpg,70,112,108,111,92,134,73,152,103,152
002095.jpg,71,112,107,110,87,133,71,153,104,153
002096.jpg,68,112,109,112,89,138,67,151,110,151
002097.jpg,69,111,108,111,88,134,72,152,105,151
002102.jpg,67,112,110,112,84,139,66,149,111,151
002103.jpg,70,111,108,111,86,132,73,153,103,151
002104.jpg,69,112,108,111,89,138,67,151,109,152
002105.jpg,68,112,109,112,97,141,65,152,112,150
002107.jpg,69,112,108,111,89,133,74,152,103,152
002108.jpg,68,113,109,111,94,133,68,152,108,149
002109.jpg,70,111,108,111,92,139,71,153,106,152
002110.jpg,70,111,107,111,97,136,76,154,101,153
002113.jpg,72,111,106,110,94,134,71,154,105,154
002115.jpg,66,112,110,113,83,136,68,149,111,150
002119.jpg,69,112,108,111,85,136,70,153,106,151
002120.jpg,69,112,108,111,89,137,73,151,103,152
002129.jpg,69,111,108,111,81,134,73,153,104,151
002130.jpg,70,110,107,111,86,139,74,152,104,153
002133.jpg,69,111,108,111,91,135,74,152,103,152
002136.jpg,69,112,108,111,86,133,73,151,102,152
002142.jpg,68,112,110,112,87,137,66,149,110,152
002147.jpg,69,112,108,111,90,137,73,152,103,152
002150.jpg,71,111,106,110,85,142,75,153,102,154
002152.jpg,68,112,109,111,89,132,70,150,106,151
002158.jpg,69,111,108,111,85,133,70,151,106,153
002159.jpg,68,111,109,112,93,126,68,150,110,151
002161.jpg,69,112,108,111,89,134,73,152,103,152
002163.jpg,69,112,109,111,97,134,71,152,104,152
002167.jpg,70,111,107,111,80,136,73,152,105,153
002174.jpg,67,112,110,113,94,135,69,149,108,151
002175.jpg,68,112,109,112,89,136,63,152,113,150
002177.jpg,67,111,110,113,87,138,66,150,113,150
002178.jpg,69,111,108,112,84,134,71,152,106,152
002179.jpg,68,111,109,112,92,133,69,151,109,151
002182.jpg,69,111,108,112,82,140,66,151,111,152
002183.jpg,70,111,107,111,94,129,74,153,103,153
002186.jpg,69,112,108,112,89,136,72,151,105,152
002189.jpg,68,112,109,112,86,138,70,151,107,150
002190.jpg,71,110,106,111,82,137,74,152,103,155
002194.jpg,70,112,108,111,88,135,72,152,105,153
002196.jpg,71,110,106,111,98,131,79,155,99,152
002198.jpg,70,111,107,111,86,137,72,152,105,153
002199.jpg,66,112,110,113,87,135,69,150,109,150
002206.jpg,71,112,107,110,82,137,74,153,101,153
002207.jpg,70,111,107,111,88,132,75,152,102,153
002208.jpg,68,112,109,112,88,143,65,150,112,152
002209.jpg,70,112,108,110,79,129,69,153,106,152
002217.jpg,70,111,108,111,94,139,73,151,104,153
002218.jpg,72,113,107,108,103,139,73,155,100,152
002219.jpg,70,112,108,111,84,133,73,152,103,152
002221.jpg,68,111,108,112,77,138,71,151,107,152
002229.jpg,69,112,108,111,88,135,69,152,107,152
002231.jpg,68,111,109,112,86,142,69,150,109,152
002233.jpg,67,110,109,114,80,144,70,150,110,151
002236.jpg,68,111,109,112,87,139,68,151,109,150
002237.jpg,69,111,108,111,89,140,73,152,104,152
002239.jpg,68,111,109,112,80,138,71,151,107,151
002240.jpg,71,111,106,110,101,136,73,154,103,153
002241.jpg,70,112,108,110,93,131,71,153,104,152
002242.jpg,68,112,110,112,82,135,70,150,106,151
002243.jpg,68,111,108,112,82,135,70,151,108,151
002244.jpg,68,112,109,112,81,136,69,149,108,152
002247.jpg,68,111,109,112,89,135,70,151,108,151
002250.jpg,68,112,109,112,90,139,69,152,107,151
002251.jpg,68,111,108,112,89,137,73,152,104,150
002252.jpg,69,112,108,111,85,136,74,152,102,151
002254.jpg,67,113,111,112,91,141,67,150,109,149
002258.jpg,69,112,109,111,88,138,71,151,105,152
002259.jpg,68,111,109,112,87,137,68,151,109,151
002261.jpg,67,112,110,112,87,134,67,150,110,150
002262.jpg,67,112,110,112,92,139,73,151,104,150
002263.jpg,69,110,107,112,85,139,73,152,106,152
002264.jpg,68,112,109,112,90,135,68,151,110,151
002269.jpg,70,112,107,110,82,135,73,154,103,152
002273.jpg,71,111,106,110,96,135,75,155,101,152
002274.jpg,67,112,109,112,87,136,69,150,108,150
002275.jpg,68,113,109,111,90,129,71,150,105,151
002279.jpg,69,111,108,111,90,136,74,152,103,152
002280.jpg,74,110,104,109,101,129,76,159,100,152
002282.jpg,68,113,110,112,89,135,66,151,110,150
002292.jpg,69,111,108,111,89,129,74,151,103,152
002294.jpg,67,112,110,112,91,140,65,150,111,150
002296.jpg,71,112,107,110,83,133,73,153,102,153
002300.jpg,70,111,107,111,80,140,74,152,103,154
002306.jpg,69,112,108,111,91,139,74,152,102,152
002307.jpg,69,110,107,112,93,132,72,152,106,153
002308.jpg,70,110,107,111,88,128,72,152,105,153
002313.jpg,70,111,107,111,95,134,72,152,105,154
002316.jpg,67,112,110,113,83,142,67,149,111,151
002323.jpg,67,112,110,112,90,140,69,150,107,150
002324.jpg,70,111,107,111,91,132,74,152,104,153
002328.jpg,70,111,107,111,87,137,71,152,105,153
002331.jpg,67,111,109,112,89,140,70,150,107,151
002334.jpg,66,112,110,113,84,136,63,148,115,151
002336.jpg,69,111,108,111,89,132,73,151,104,153
002337.jpg,69,112,109,111,95,135,70,151,106,151
002339.jpg,69,112,108,111,88,129,75,152,101,152
002340.jpg,68,113,110,111,93,139,65,151,111,150
002342.jpg,68,110,108,113,89,144,72,151,106,152
002344.jpg,71,111,106,110,78,140,70,153,106,154
002349.jpg,66,112,110,113,90,131,66,150,111,149
002350.jpg,67,112,110,112,86,140,66,149,111,151
002353.jpg,68,111,108,112,97,133,72,152,106,151
002354.jpg,67,112,110,112,94,138,72,151,105,149
002355.jpg,68,111,108,112,88,137,71,151,106,151
002360.jpg,68,112,109,112,95,135,70,151,108,150
002361.jpg,71,110,106,111,90,129,75,154,103,154
002362.jpg,67,112,109,112,93,137,72,150,106,151
002364.jpg,69,111,108,111,95,137,72,153,105,151
002367.jpg,68,112,109,111,86,138,68,151,108,151
002369.jpg,68,112,109,112,87,135,73,152,105,150
002372.jpg,68,111,108,112,88,140,68,151,109,152
002375.jpg,69,112,108,111,86,135,68,152,109,151
002376.jpg,69,111,108,112,89,136,75,152,102,152
002377.jpg,69,112,108,111,90,138,71,152,105,151
002379.jpg,70,111,107,111,95,137,72,154,106,152
002380.jpg,67,112,110,112,91,140,67,151,111,150
002382.jpg,69,110,107,112,95,133,73,152,105,153
002383.jpg,68,111,109,112,87,139,66,151,112,151
002384.jpg,68,112,109,111,94,139,68,151,108,151
002387.jpg,68,111,109,112,84,142,72,151,105,152
002388.jpg,69,109,107,113,74,136,72,150,108,155
002390.jpg,67,110,108,114,103,126,72,150,108,153
002393.jpg,68,112,109,112,88,135,66,151,111,151
002395.jpg,68,111,108,112,95,132,70,151,107,151
002397.jpg,68,112,109,111,91,137,67,150,110,152
002401.jpg,70,110,106,111,84,131,75,153,103,153
002403.jpg,68,111,108,112,81,137,72,151,106,152
002404.jpg,70,111,107,111,95,137,74,152,103,153
002406.jpg,66,112,110,113,88,131,68,148,110,151
002407.jpg,68,112,109,112,90,140,69,151,107,151
002408.jpg,67,112,110,112,88,138,66,150,111,150
002409.jpg,68,113,109,111,88,133,70,151,105,151
002410.jpg,68,113,110,112,91,140,68,151,108,150
002411.jpg,69,112,108,111,95,137,67,152,110,151
002412.jpg,69,112,109,111,88,134,71,151,105,152
002420.jpg,68,112,109,112,92,134,73,151,104,151
002422.jpg,68,112,109,112,86,138,67,150,110,151
002424.jpg,69,111,108,111,85,136,74,152,102,153
002425.jpg,68,111,108,112,90,137,72,151,105,152
002427.jpg,71,110,106,111,82,135,76,152,103,155
002428.jpg,68,113,110,111,91,142,68,150,108,151
002429.jpg,69,111,108,111,89,136,74,152,103,152
002431.jpg,70,111,107,111,88,138,73,153,104,152
002434.jpg,69,110,107,112,86,135,72,152,107,153
002437.jpg,70,110,107,111,79,138,70,153,107,153
002438.jpg,69,110,108,112,75,138,74,151,104,152
002439.jpg,68,112,109,111,85,136,68,150,109,151
002441.jpg,69,111,107,111,89,137,74,152,104,153
002443.jpg,68,111,108,112,87,138,72,152,106,151
002444.jpg,70,111,107,111,92,138,73,152,104,153
002445.jpg,69,112,108,111,90,137,72,152,105,151
002447.jpg,71,111,107,111,88,132,75,154,102,153
002450.jpg,68,112,109,112,93,136,67,151,111,150
002451.jpg,69,111,108,111,95,135,69,152,108,151
002453.jpg,68,112,109,111,87,138,65,151,111,151
002457.jpg,70,111,107,111,91,134,75,153,101,152
002459.jpg,70,111,107,111,85,140,71,153,105,153
002463.jpg,68,113,110,111,86,138,67,152,108,149
002464.jpg,68,112,109,111,87,132,68,152,109,150
002467.jpg,67,112,110,112,93,136,71,149,106,151
002468.jpg,72,113,107,108,77,131,71,154,102,153
002470.jpg,68,111,109,112,88,128,72,152,106,150
002471.jpg,69,111,108,111,88,137,73,152,104,152
002472.jpg,68,112,109,111,89,141,75,150,102,152
002475.jpg,69,112,108,111,88,133,75,152,102,152
002480.jpg,69,113,109,111,95,136,69,152,106,150
002484.jpg,66,112,111,113,86,143,63,149,114,150
002485.jpg,70,110,107,111,82,138,74,152,104,154
002487.jpg,67,113,111,112,89,139,70,150,106,149
002491.jpg,68,112,109,112,82,136,66,150,111,152
002492.jpg,71,111,106,110,88,134,73,153,104,154
002493.jpg,69,111,108,111,93,137,73,152,104,152
002494.jpg,68,112,109,112,86,141,62,151,115,150
002495.jpg,69,112,108,111,92,133,72,151,104,152
002496.jpg,68,112,110,112,95,136,69,151,107,150
002499.jpg,68,111,108,112,94,138,66,151,112,151
